category,abstract
0,"['work', 'framework', 'program', 'aimed', 'exploring', 'various', 'extended', 'version', 'theorem', 'class', 'containing', 'borsuk-ulam', 'type', 'theorem', ',', 'fixed', 'point', 'theorem', ',', 'kkm', 'lemma', ',', 'radon', ',', 'tverberg', ',', 'helly', 'theorem', '.', 'paper', 'study', 'variation', 'hopf', 'theorem', 'concerning', 'continuous', 'map', 'compact', 'riemannian', 'manifold', '$', 'm', '$', 'dimension', '$', 'n', '$', '$', '\\mathbb', '{', 'r', '}', '^n', '$', '.', 'investigate', 'case', 'map', '$', 'f\\colon', 'm', '\\to', '\\mathbb', '{', 'r', '}', '^m', '$', '$', 'n', '<', 'm', '$', 'introduce', 'notion', 'varied', 'type', '$', 'f', '$', '-neighbors', ',', 'pair', 'distinct', 'point', '$', 'm', '$', '$', 'f', '$', 'take', ""'small"", ""'"", 'set', 'type', '.', 'type', ',', 'ask', 'distance', '$', 'm', '$', 'realized', 'distance', '$', 'f', '$', '-neighbors', 'type', 'study', 'various', 'characteristic', 'set', 'distance', '.', 'main', 'result', 'follows', '.', 'let', '$', 'f\\colon', 'm', '\\to', '\\mathbb', '{', 'r', '}', '^', '{', 'm', '}', '$', 'continuous', 'map', '.', 'say', 'distinct', 'point', '$', 'a', '$', '$', 'b', '$', '$', 'm', '$', 'visual', '$', 'f', '$', '-neighbors', 'segment', '$', '\\mathbb', '{', 'r', '}', '^', '{', 'm', '}', '$', 'endpoint', '$', 'f', '(', 'a', ')', '$', '$', 'f', '(', 'b', ')', '$', 'intersects', '$', 'f', '(', 'm', ')', '$', '$', 'f', '(', 'a', ')', '$', '$', 'f', '(', 'b', ')', '$', '.', 'set', 'distance', 'realized', 'distance', 'visual', '$', 'f', '$', '-neighbors', 'infinite', '.', 'generalize', 'hopf', 'theorem', 'quantitative', 'sense', '.']"
0,"['aim', 'paper', 'develop', 'new', 'axiomatization', 'planar', 'geometry', 'reinterpreting', 'original', 'axiom', 'euclid', '.', 'basic', 'concept', 'line', 'segment', 'equivalent', 'notion', 'betweenness', 'viewed', 'topological', ',', 'metric', 'concept', '.', 'lead', 'quickly', 'notion', 'connectedness', 'need', 'dwell', 'definition', 'topology', '.', 'approach', 'line', 'segment', 'connected', '.', 'line', 'plane', 'unified', 'concept', 'separation', ':', 'line', 'separated', 'component', 'point', ',', 'plane', 'contain', 'line', 'separate', 'component', 'well', '.', 'add', 'subgroup', 'bijections', 'preserving', 'line', 'segment', 'establishing', 'unique', 'isomorphism', 'basic', 'geometrical', 'set', ',', 'axiomatic', 'structure', 'complete', '.', 'fundamental', 'importance', 'fixed', 'point', 'theorem', 'allows', 'creation', 'concept', 'length', 'congruency', 'line', 'segment', '.', 'resulting', 'structure', 'sync', 'modern', 'science', 'axiomatic', 'approach', 'planar', 'geometry', '.', 'instance', ',', 'lead', 'naturally', 'erlangen', 'program', 'geometry', '.', 'condition', 'homogeneity', 'rigidity', 'interpretation', '.', 'physic', ',', 'correspond', 'basic', 'tenet', 'independent', 'observer', 'arrive', 'measurement', 'related', 'boost', 'special', 'relativity', '.', 'geometry', ',', 'mean', 'uniqueness', 'congruence', 'certain', 'geometrical', 'figure', '.', 'thread', 'paper', 'introduction', 'boundary', 'infinity', ',', 'important', 'concept', 'modern', 'mathematics', ',', 'linking', 'pasch', 'axiom', 'endowing', 'boundary', 'infinity', 'natural', 'relation', 'betweenness', '.', 'way', 'spherical', 'geometry', 'viewed', 'geometry', 'boundary', 'infinity', '.']"
0,"['introduce', 'concept', 'roe', 'c', '*', '-algebra', 'locally', 'compact', 'groupoid', 'unit', 'space', 'general', 'compact', ',', 'equipped', 'appropriate', 'coarse', 'structure', 'haar', 'system', '.', 'using', 'connes', ""'"", 'tangent', 'groupoid', 'method', ',', 'introduce', 'analytic', 'index', 'elliptic', 'differential', 'operator', 'lie', 'groupoid', 'equipped', 'additional', 'metric', 'structure', ',', 'take', 'value', 'k-theory', 'roe', 'c', '*', '-algebra', '.', 'apply', 'theory', 'derive', 'lichnerowicz', 'type', 'vanishing', 'result', 'foliation', 'open', 'manifold', '.']"
0,"['general', 'correspondence', 'injective', '(', 'resp', '.', 'projective', ')', 'recollements', 'triangulated', 'category', 'injective', '(', 'resp', '.', 'projective', ')', 'cotorsion', 'pair', '.', 'provides', 'model', 'category', 'description', 'recollement', 'situation', '.', 'application', 'focus', 'displaying', 'recollements', 'glue', 'various', 'subcategories', 'k', '(', 'r', ')', ',', 'homotopy', 'category', 'chain', 'complex', 'module', 'general', 'ring', 'r.', 'r', '(', 'left', ')', 'noetherian', 'ring', ',', 'recollements', 'involve', 'complex', 'built', 'gorenstein', 'injective', 'module', '.', 'r', '(', 'left', ')', 'coherent', 'ring', 'flat', 'module', 'finite', 'projective', 'dimension', 'obtain', 'duals', '.', 'result', 'extend', 'general', 'ring', 'r', 'replacing', 'gorenstein', 'module', 'gorenstein', 'ac-modules', 'introduced', 'recently', 'work', 'bravo-gillespie-hovey', '.', 'abelian', 'category', 'injectives', ',', 'gorenstein', 'injective', 'object', 'enjoy', 'maximality', 'property', 'contain', 'class', 'making', 'right', 'half', 'injective', 'cotorsion', 'pair', '.']"
0,"['localization', 'smooth', 'proper', 'category', ',', 'morphisms', 'efimov', ""'s"", 'algebraizable', 'categorical', 'formal', 'punctured', 'neighborhood', 'infinity', 'computed', 'using', 'natural', 'cone', 'right', 'left', 'adjoints', 'localization', 'functor', '.', 'particular', ',', 'recovers', 'following', 'result', 'ganatra', '--', 'gao', '--', 'venkatesh', ':', 'morphisms', 'categorical', 'formal', 'punctured', 'neighborhood', 'wrapped', 'fukaya', 'category', 'computed', 'rabinowitz', 'wrapping', '.']"
0,"['translate', 'akin', ""'s"", 'notion', '{', '\\it', 'good', '}', '(', 'and', 'related', 'concept', ')', 'measure', 'cantor', 'set', 'trace', 'dimension', 'group', ',', 'particularly', 'invariant', 'measure', 'minimal', 'homeomorphisms', '(', 'and', 'corresponding', 'simple', 'dimension', 'group', ')', ',', 'yield', 'characterization', 'example', ',', 'translate', 'original', 'context', '.', 'good', 'trace', 'simple', 'dimension', 'group', 'characterized', 'kernel', 'having', 'dense', 'image', 'annihilating', 'set', 'affine', 'function', 'trace', 'space', ';', 'make', 'possible', 'construct', 'example', 'seemingly', 'paradoxical', 'property', '.', 'order', 'study', 'related', 'property', '{', '\\it', 'refinability', ',', '}', 'consider', 'goodness', 'set', 'measure', '(', 'trace', 'dimension', 'group', ')', ',', 'obtain', 'partial', 'characterization', 'term', '(', 'special', ')', 'convex', 'subset', 'choquet', 'simplices', '.', 'notion', 'closely', 'related', 'unperforation', 'quotient', 'dimension', 'group', 'convex', 'subgroup', '(', 'that', 'order', 'ideal', ')', ',', 'partial', 'characterization', '.', 'numerous', 'example', 'illustrate', 'result', '.']"
0,"['paper', 'construct', 'unstable', ',', 'morita', 'stable', 'stable', 'bivariant', 'algebraic', 'kasparov', '$', 'k', '$', '-theory', 'spectrum', '$', 'k', '$', '-algebras', '.', 'shown', 'homotopy', 'invariant', ',', 'excisive', 'variable', '$', 'k', '$', '-theories', '.', 'prove', 'spectrum', 'represent', 'universal', 'unstable', ',', 'morita', 'stable', 'stable', 'bivariant', 'homology', 'theory', 'respectively', '.']"
0,"['complex', 'polarized', 'variation', 'hodge', 'structure', 'compact', 'k', ""''"", 'ahler', 'manifold', '$', 'm', '$', 'control', 'finite-dimensional', 'complex', 'polarized', 'variation', 'hodge', 'structure', '$', 'm', '$', 'tensor', 'relation', '.', 'corollary', ',', 'obtain', 'cohomology', 'algebra', 'value', 'local', 'admitting', 'multiplicative', 'hodge', 'structure', '.']"
0,"['completely', 'hausdorff', 'quasi-topological', 'group', '$', 'g', '$', ',', 'construct', 'universal', 'pro-', '$', 'c^', '*', '$', '-algebra', '$', 'c', '(', 'e^+g', ')', '$', 'non-commutative', 'geometer', ""'s"", 'analogue', 'total', 'space', '$', 'eg', '$', 'classifying', 'principal', '$', 'g', '$', '-bundle', '$', 'eg\\to', 'bg', '$', '.', 'pro-', '$', 'c^', '*', '$', '-algebra', '$', 'c', '(', 'eg', ')', '$', '(', 'possibly', 'unbounded', ')', 'continuous', 'function', '$', 'eg', '$', 'recoverable', 'abelianization', '$', 'c', '(', 'e^+g', ')', '$', '.', 'way', ',', 'develop', 'various', 'aspect', 'theory', 'quasi-topological', '$', 'g', '$', '-spaces', '$', 'g', '$', '-pro-', '$', 'c^', '*', '$', '-algebras', '.']"
0,"['derive', 'family', 'prime', 'ideal', 'burnside', 'tambara', 'functor', 'finite', 'group', '$', 'g', '$', '.', 'case', 'cyclic', 'group', ',', 'family', 'comprises', 'entire', 'prime', 'spectrum', '.', 'include', 'partial', 'result', 'result', 'larger', 'class', 'group', '.']"
0,"['paper', ',', 'use', 'geometric', 'tool', 'study', 'structure', 'asymptotic', 'expanders', 'sequence', 'asymptotic', 'expanders', 'admits', '``', 'uniform', 'exhaustion', 'expanders', ""''"", '.', 'follows', 'asymptotic', 'expanders', 'coarsely', 'embedded', '$', 'l^p', '$', '-space', ',', 'asymptotic', 'expanders', 'characterised', 'term', 'uniform', 'roe', 'algebra', '.', 'moreover', ',', 'provide', 'uncountably', 'new', 'counterexample', 'coarse', 'baum', '--', 'connes', 'conjecture', '.', 'appear', 'counterexample', 'directly', 'constructed', 'mean', 'spectral', 'gap', '.', 'finally', ',', 'vertex-transitive', 'asymptotic', 'expanders', 'actually', 'expanders', '.', 'particular', ',', 'give', '$', 'c^', '*', '$', '-algebraic', 'characterisation', 'expanders', 'vertex-transitive', 'graph', '.']"
0,"['let', '$', 'r', '$', 'ring', '$', 't', '$', 'good', 'wakamatsu-tilting', 'module', '$', 's', '$', 'endomorphism', 'ring', '.', 'prove', '$', 't', '$', 'induces', 'equivalence', 'stable', 'category', 'repetitive', 'algebra', '$', 'r', '$', '$', 's', '$', '.']"
0,"['consider', 'obvious', 'functor', 'unbounded', 'derived', 'category', 'finitely', 'generated', 'module', 'left', 'noetherian', 'ring', '$', 'r', '$', 'unbounded', 'derived', 'category', 'module', '.', 'answer', 'natural', 'question', 'functor', 'defines', 'equivalence', 'subcategory', 'complex', 'finitely', 'generated', 'cohomology', 'module', 'special', 'case', '.', '$', 'r', '$', 'quasi-frobenius', 'ring', 'infinite', 'global', 'dimension', ',', 'functor', 'full', '.', '$', 'r', '$', 'finite', 'left', 'global', 'dimension', ',', 'functor', 'equivalence', '.', 'prove', 'variant', 'assertion', 'left', 'coherent', 'ring', ',', 'noetherian', 'scheme', 'locally', 'noetherian', 'grothendieck', 'category', '.']"
0,"['let', '$', 'r', '$', 'strongly', '$', '\\mathbb', '{', 'z', '}', '^2', '$', '-graded', 'ring', ',', 'let', '$', 'c', '$', 'bounded', 'chain', 'complex', 'finitely', 'generated', 'free', '$', 'r', '$', '-modules', '.', 'complex', '$', 'c', '$', '$', 'r_', '{', '(', '0,0', ')', '}', '$', '-finitely', 'dominated', ',', 'type', 'fp', '$', 'r_', '{', '(', '0,0', ')', '}', '$', ',', 'chain', 'homotopy', 'equivalent', 'bounded', 'complex', 'finitely', 'generated', 'projective', '$', 'r_', '{', '(', '0,0', ')', '}', '$', '-modules', '.', 'happens', '$', 'c', '$', 'acyclic', 'taking', 'tensor', 'product', 'certain', 'ring', 'formal', 'power', 'series', ',', 'graded', 'analogue', 'classical', 'novikov', 'ring', '.', 'extends', 'result', 'ranicki', ',', 'quinn', 'author', 'laurent', 'polynomial', 'ring', 'indeterminates', '.']"
0,"['given', 'map', '$', 'f', ':', 'x\\rightarrow', 'y', '$', 'simply', 'connected', 'space', 'finite', 'type', 'such', '.', 'space', 'based', 'loop', '$', 'f', '$', 'space', 'map', '$', 'x', '$', '$', 'y', '$', 'denoted', '$', '\\omega_', '{', 'f', '}', 'map', '(', 'x', ',', 'y', ')', '$', '.', '$', 'n', '>', '0', '$', ',', 'model', 'categorical', 'interpretation', 'existence', '(', 'in', 'functorial', 'way', ')', 'injective', 'map', '$', '\\mathbb', '{', 'q', '}', '$', '-vector', 'space', '$', '\\pi_', '{', 'n', '}', '\\omega_', '{', 'f', '}', 'map', '(', 'x', ',', 'y_', '{', '\\mathbb', '{', 'q', '}', '}', ')', '\\rightarrow', 'hh^', '{', '-n', '}', '(', 'c^', '{', '\\ast', '}', '(', 'y', ')', ',', 'c^', '{', '\\ast', '}', '(', 'x', ')', '_', '{', 'f', '}', ')', '$', ',', '$', 'hh^', '{', '\\ast', '}', '$', '(', 'negative', ')', 'hochschild', 'cohomology', '$', 'c^', '{', '\\ast', '}', '(', 'x', ')', '_', '{', 'f', '}', '$', 'rational', 'cochain', 'complex', 'associated', '$', 'x', '$', 'equipped', 'structure', '$', 'c^', '{', '\\ast', '}', '(', 'y', ')', '$', '-differential', 'graded', 'bimodule', 'induced', 'map', 'differential', 'graded', 'algebra', '$', 'f^', '{', '\\ast', '}', ':', 'c^', '{', '\\ast', '}', '(', 'y', ')', '\\rightarrow', 'c^', '{', '\\ast', '}', '(', 'x', ')', '$', '.', 'moreover', ',', 'identifiy', 'image', 'presice', 'way', 'using', 'hodge', 'filtration', 'hochschild', 'cohomology', '.', 'particular', ',', '$', 'x=y', '$', ',', 'fundamental', 'group', 'identity', 'component', 'monoid', 'self', 'equivalence', '(', 'rationalization', 'of', ')', 'space', '$', 'x', '$', 'i.e.', ',', '$', '\\pi_', '{', '1', '}', 'aut', '(', 'x_', '{', '\\mathbb', '{', 'q', '}', '}', ')', '_', '{', 'id', '}', '$', '.']"
0,"[""'hochschild"", '(', 'co', ')', 'homology', 'exterior', 'algebra', ""'"", '(', 'han', ',', 'xu', ',', '2007', ')', ',', 'author', 'computed', 'additive', 'multiplicative', 'structure', '$', 'h\\', '!', 'h^\\ast\\', '!', '(', 'a', ';', '\\', '!', 'a', ')', '$', ',', '$', 'a', '$', '$', 'n', '$', '-th', 'exterior', 'algebra', 'field', '.', 'paper', ',', 'derive', 'result', 'using', 'different', 'method', '(', 'amt', ')', ',', 'calculate', 'additive', 'structure', '$', 'h\\', '!', 'h_k\\', '!', '(', 'a', ';', '\\', '!', 'a', ')', '$', '$', 'h\\', '!', 'h^k\\', '!', '(', 'a', ';', '\\', '!', 'a', ')', '$', '$', '\\mathbb', '{', 'z', '}', '$', '.', 'provide', 'concise', 'presentation', 'algebra', '$', 'h\\', '!', 'h_\\ast\\', '!', '(', 'a', ';', '\\', '!', 'a', ')', '$', '$', 'h\\', '!', 'h^\\ast\\', '!', '(', 'a', ';', '\\', '!', 'a', ')', '$', ',', 'determine', 'generator', 'hochschild', 'complex', '.', 'lastly', ',', 'compute', 'explicit', 'free', 'resolution', '(', 'spanned', 'multisets', ')', '$', 'a^e', '$', '-module', '$', 'a', '$', 'homotopy', 'equivalence', 'bar', 'resolution', '.']"
0,"['paper', 'study', 'interaction', '$', '\\pi_1', '(', 'm', ')', '$', '$', 'c^\\infty', '$', 'manifold', '$', 'm', '$', 'bott', ""'s"", 'original', 'obstruction', 'integrability', ',', 'differential', 'geometric', 'invariant', 'godbillon-vey', 'cheeger-simons', 'invariant', 'foliation', '.', 'prove', 'ring', 'higher', 'pontrjagin', 'higher', 'chern', 'class', 'integrable', 'subbundle', '$', 'e', '$', 'tangent', 'bundle', 'manifold', 'vanishes', 'dimension', '$', '2k', '$', '$', 'k=dim', '(', 'tm/e', ')', '$', ',', 'higher', 'pontrjagin', 'chern', 'ring', 'ring', 'generated', '$', 'i^', '*', 'y', '\\cup', 'p_j', '(', 'tm/e', ')', '$', '$', 'i^', '*', 'y', '\\cup', 'c_j', '(', 'tm/e', ')', '$', 'respectively', ',', '$', 'p_j', '$', '$', 'j', '$', '-th', 'pontrjagin', 'class', ',', '$', 'c_j', '$', '$', 'j', '$', '-th', 'chern', 'class', ',', '$', 'i', ':', 'm', '\\to', 'b\\pi', '$', '$', '\\pi=\\pi_1', '(', 'bg', ')', '$', ',', '$', 'bg', '$', 'classifying', 'space', 'holonomy', 'groupoid', 'corresponding', '$', 'e', '$', '$', 'y', '\\in', 'h^', '*', '(', 'b\\pi', ')', '$', ',', 'provided', 'fundamental', 'group', '$', 'bg', '$', 'satisfies', 'novikov', 'conjecture', '.', 'addition', ',', 'vanishing', 'higher', 'pontrjagin', 'chern', 'ring', 'generated', '$', 'i^', '*', 'x', '\\cup', 'p_j', '(', 'tm/e', ')', '$', ',', '$', 'i^', '*', 'x', '\\cup', 'c_j', '(', 'tm/e', ')', '$', '$', 'i', ':', 'm', '\\to', 'bg', '$', ',', '$', 'bg', '$', '$', 'x', '\\in', 'h^', '*', '(', 'bg', ')', '$', 'provided', '$', '(', 'm', ',', '\\mathcal', '{', 'f', '}', ')', '$', 'satisfied', 'foliated', 'novikov', 'conjecture', ',', '$', '\\mathcal', '{', 'f', '}', '$', 'foliation', 'tangent', 'bundle', '$', 'e', '$', '.', 'example', 'obstruction', 'higher', 'godbillon-vey', 'cheeger-simons', 'invariant', '.']"
0,"['detailed', 'account', 'various', 'connection', 'class', 'object', ':', 'hankel', ',', 'hurwitz', ',', 'toeplitz', ',', 'vandermonde', 'structured', 'matrix', ',', 'stietjes', 'jacobi-type', 'continued', 'fraction', ',', 'cauchy', 'index', ',', 'moment', 'problem', ',', 'total', 'positivity', ',', 'root', 'localization', 'univariate', 'polynomial', '.', 'survey', 'classical', 'fact', ',', 'provide', 'number', 'new', 'result', '.']"
0,"['present', 'new', 'explicit', 'method', 'lifting', 'tilting', 'complex', 'bimodule', 'complex', '.', 'key', 'ingredient', 'method', 'notion', 'strong', 'homotopy', 'action', 'sense', 'stasheff', '.']"
0,"['study', 'abelian', 'localization', 'triangulated', 'category', 'induced', 'rigid', 'contravariantly', 'finite', 'subcategories', ',', 'triangulated', 'structure', 'subfactor', 'category', 'triangulated', 'category', '.', 'context', 'generalize', 'recent', 'result', 'buan-marsh', 'iyama-yoshino', '.', 'extend', 'basic', 'result', 'keller-reiten', 'concerning', 'gorenstein', 'calabi-yau', 'property', 'category', 'arising', 'certain', 'rigid', ',', 'necessarily', 'cluster', 'tilting', ',', 'subcategories', ',', 'result', 'literature', 'concerning', 'connection', '2-cluster', 'tilting', 'subcategories', 'triangulated', 'category', 'tilting', 'subcategories', 'associated', 'abelian', 'category', 'coherent', 'functors', '.', 'finally', 'characterize', '2-cluster', 'tilting', 'subcategories', 'line', '.']"
0,"['introduce', 'twisted', 'matrix', 'factorization', 'quantum', 'complete', 'intersection', 'codimension', 'two', '.', 'algebra', ',', 'given', 'dimension', ',', 'indecomposable', 'module', 'bounded', 'minimal', 'projective', 'resolution', 'correspond', 'matrix', 'factorization', '.']"
0,"['paper', ',', 'consider', 'class', 'locally', '$', '\\phi', '$', '-beilinson-green', 'algebra', ',', '$', '\\phi', '$', 'infinite', 'admissible', 'set', 'integer', ',', 'symmetric', 'approximation', 'sequence', '$', 'n', '$', '-exangulated', 'category', 'rise', 'derived', 'equivalence', 'quotient', 'algebra', 'locally', '$', '\\phi', '$', '-beilinson-green', 'algebra', 'principal', 'diagonal', 'modulo', 'factorizable', 'ghost', 'coghost', 'ideal', 'locally', 'finite', 'tilting', 'family', '.', 'class', 'derived', 'equivalent', 'algebra', 'obtained', 'using', 'previous', 'technique', '.', 'higher', 'exact', 'sequence', ',', 'obtain', 'derived', 'equivalence', 'subalgebras', 'endomorphism', 'algebra', 'constructing', 'tilting', 'complex', ',', 'generalizes', 'chen', 'xi', ""'s"", 'result', 'exact', 'sequence', '.', 'given', 'derived', 'equivalence', ',', 'derived', 'equivalence', 'locally', '$', '\\phi', '$', '-beilinson-green', 'algebra', 'semi-gorenstein', 'module', '.', 'finally', ',', 'given', 'graded', 'derived', 'equivalence', 'group', 'graded', 'algebra', ',', 'derived', 'equivalence', 'associated', 'beilinson-green', 'algebra', 'group', 'graded', 'algebra', '.']"
0,"['finite', 'quiver', 'sink', ',', 'establish', 'isomorphism', 'homotopy', 'category', '$', '\\mathrm', '{', 'ho', '}', '(', 'b_\\infty', ')', '$', '$', 'b_', '{', '\\infty', '}', '$', '-algebras', 'hochschild', 'cochain', 'complex', 'leavitt', 'path', 'algebra', '$', 'l', '$', 'singular', 'hochschild', 'cochain', 'complex', 'corresponding', 'radical', 'square', 'zero', 'algebra', '$', '\\lambda', '$', '.', 'combining', 'isomorphism', 'description', 'dg', 'singularity', 'category', '$', '\\lambda', '$', 'term', 'dg', 'perfect', 'derived', 'category', '$', 'l', '$', ',', 'verify', 'keller', ""'s"", 'conjecture', 'singular', 'hochschild', 'cohomology', '$', '\\lambda', '$', '.', 'precisely', ',', 'prove', 'isomorphism', '$', '\\mathrm', '{', 'ho', '}', '(', 'b_\\infty', ')', '$', 'singular', 'hochschild', 'cochain', 'complex', '$', '\\lambda', '$', 'hochschild', 'cochain', 'complex', 'dg', 'singularity', 'category', '$', '\\lambda', '$', '.', 'ingredient', 'proof', 'following', 'duality', 'theorem', '$', 'b_\\infty', '$', '-algebras', ':', '$', 'b_\\infty', '$', '-algebra', ',', 'natural', '$', 'b_\\infty', '$', '-isomorphism', 'opposite', '$', 'b_\\infty', '$', '-algebra', 'transpose', '$', 'b_\\infty', '$', '-algebra', '.', 'prove', 'keller', ""'s"", 'conjecture', 'invariant', 'one-point', '(', 'co', ')', 'extension', 'singular', 'equivalence', 'level', '.', 'consequently', ',', 'keller', ""'s"", 'conjecture', 'hold', 'algebra', 'obtained', 'inductively', '$', '\\lambda', '$', 'one-point', '(', 'co', ')', 'extension', 'singular', 'equivalence', 'level', '.', 'algebra', 'include', 'finite', 'dimensional', 'gentle', 'algebra', '.']"
0,"['generalize', 'recent', 'result', 'j.f', '.', 'carlson', 'finite', 'tensor', 'category', 'having', 'finitely', 'generated', 'cohomology', '.', 'specifically', ',', 'krull', 'dimension', 'cohomology', 'ring', 'sufficiently', 'large', ',', 'exist', 'infinitely', 'non-isomorphic', 'nontrivial', 'bounded', 'complex', 'projective', 'object', ',', 'small', 'homology', '.', 'prove', 'version', 'finite', 'dimensional', 'algebra', 'finitely', 'generated', 'cohomology', '.']"
0,"['provide', 'intrinsic', 'definition', 'fundamental', 'group', 'linear', 'category', 'ring', 'automorphism', 'group', 'fibre', 'functor', 'galois', 'covering', '.', 'universal', 'covering', 'exists', ',', 'prove', 'group', 'isomorphic', 'galois', 'group', 'universal', 'covering', '.', 'grading', 'deduced', 'galois', 'covering', 'enables', 'canonical', 'monomorphism', 'automorphism', 'group', 'hochschild-mitchell', 'cohomology', 'vector', 'space', '.']"
0,"['study', 'artin', 'algebra', '$', 'a', '$', 'commutative', 'noetherian', 'complete', 'local', 'ring', '$', 'r', '$', 'connection', 'following', 'decomposition', 'property', 'gorenstein-projective', 'module', ':', '$', '(', '*', ')', '$', 'gorenstein-projective', 'module', 'direct', 'sum', 'finitely', 'generated', 'module', '.', 'direct', 'decomposition', 'property', 'related', 'property', 'algebra', '$', 'a', '$', ',', 'ring', '$', 'r', '$', ',', '(', 'virtually', ')', 'gorenstein', 'finite', 'cohen-macaquly', 'type', '.', 'way', 'generalize', 'classical', 'result', 'auslander', 'ringel-tachikawa', 'early', 'seventy', ',', 'result', 'chen', 'yoshino', 'structure', 'gorenstein-projective', 'module', '.', 'finally', 'study', 'homological', 'property', '(', 'stable', ')', 'relative', 'auslander', 'algebra', 'virtually', 'gorenstein', 'algebra', 'finite', 'cohen-macaulay', 'type', 'and', ',', 'presence', 'cluster-tilting', 'object', ',', 'description', 'stable', 'category', 'gorenstein-projective', 'module', 'term', 'suitable', 'cluster', 'category', '.']"
0,"['monograph', ',', 'extend', 's.', 'schwede', ""'s"", 'exact', 'sequence', 'interpretation', 'gerstenhaber', 'bracket', 'hochschild', 'cohomology', 'certain', 'exact', 'monoidal', 'category', '.', 'establish', 'explicit', 'description', 'isomorphism', 'a.', 'neeman', 'v.', 'retakh', ',', 'link', '$', '\\mathrm', '{', 'ext', '}', '$', '-groups', 'fundamental', 'group', 'category', 'extension', 'relies', 'expressing', 'fundamental', 'group', '(', 'small', ')', 'category', 'mean', 'associated', 'quillen', 'groupoid', '.', 'main', 'result', ',', 'construction', 'behaves', 'respect', 'structure', 'preserving', 'functors', 'exact', 'monoidal', 'category', '.', 'use', 'main', 'result', 'conclude', ',', 'lie', 'bracket', 'squaring', 'map', 'hochschild', 'cohomology', 'invariant', 'morita', 'equivalence', '.', 'quasi-triangular', 'bialgebras', ',', 'determine', 'significant', 'lie', 'bracket', ""'s"", 'kernel', ',', 'prove', 'conjecture', 'l.', 'menichi', '.', 'way', ',', 'introduce', '$', 'n', '$', '-extension', 'closed', 'entirely', 'extension', 'closed', 'subcategories', 'abelian', 'category', ',', 'study', 'property', '.']"
0,"['generalize', 'notion', 'stable', 'equivalence', 'morita', 'type', 'define', 'called', '``', 'singular', 'equivalence', 'morita', 'type', 'level', ""''"", '.', 'equivalence', 'induces', 'equivalence', 'singular', 'category', '.', 'prove', 'derived', 'equivalence', 'standard', 'type', 'induces', 'singular', 'equivalence', 'morita', 'type', 'level', '.']"
0,"['paper', ',', 'define', 'singular', 'hochschild', 'cohomology', 'group', '$', 'hh_', '{', 'sg', '}', '^i', '(', 'a', ',', 'a', ')', '$', 'associative', '$', 'k', '$', '-algebra', '$', 'a', '$', 'morphisms', '$', 'a', '$', '$', 'a', '[', 'i', ']', '$', 'singular', 'category', '$', 'd_', '{', 'sg', '}', '(', 'a\\otimes_k', 'a^', '{', 'op', '}', ')', '$', '$', 'i\\in', '\\mathbb', '{', 'z', '}', '$', '.', 'prove', '$', 'hh_', '{', 'sg', '}', '^', '*', '(', 'a', ',', 'a', ')', '$', 'gerstenhaber', 'algebra', 'structure', 'case', 'symmetric', 'algebra', '$', 'a', '$', ',', '$', 'hh_', '{', 'sg', '}', '^', '*', '(', 'a', ',', 'a', ')', '$', 'batalin-vilkovisky', '(', 'bv', ')', 'algebra', '.']"
0,"['main', 'objective', 'paper', 'provide', 'theory', 'computing', 'hochschild', 'cohomology', 'algebra', 'arising', 'linear', 'category', 'finitely', 'object', 'zero', 'composition', '.', 'purpose', ',', 'consider', 'category', 'using', 'ad', 'hoc', 'quiver', '$', 'q', '$', ',', 'algebra', 'associated', 'vertex', 'bimodule', 'arrow', '.', 'computation', 'relies', 'cohomological', 'functors', 'introduce', ',', 'combinatorics', 'quiver', '.', 'point', 'extension', 'occurrence', 'situation', ',', 'happel', ""'s"", 'long', 'exact', 'sequence', 'particular', 'case', 'long', 'exact', 'sequence', 'cohomology', 'obtain', 'study', 'trajectory', 'quiver', '.', 'introduce', 'cohomology', 'path', ',', 'compute', 'suitable', 'tor', 'vanishing', 'hypothesis', '.', 'cup', 'product', 'hochschild', 'cohomology', 'enables', 'connecting', 'homomorphism', 'long', 'exact', 'sequence', '.', 'algebra', 'arising', 'linear', 'category', 'quiver', 'round', 'trip', 'one', ',', 'provide', 'square', 'matrix', 'algebra', 'algebra', 'diagonal', 'bimodules', 'corner', '.', 'bimodules', 'projective', ',', 'five-terms', 'exact', 'sequence', 'arise', '.', 'bimodules', 'free', 'rank', 'one', ',', 'provide', 'complete', 'computation', 'hochschild', 'cohomology', '.', 'hand', ',', 'corner', 'bimodules', 'projective', 'producing', 'new', 'cycle', ',', 'hochschild', 'cohomology', 'large', 'degree', 'product', 'algebra', 'diagonal', '.', 'by-product', ',', 'obtain', 'family', 'bound', 'quiver', 'algebra', 'infinite', 'global', 'dimension', ',', 'hochschild', 'cohomology', 'zero', 'large', 'degree', '.']"
